sample_id,source_work_order_id,label,scenario,supplier_risk_level,supplier_qualification_days,iqc_defect_rate,inventory_hold_flag,material_critical_flag,issue_over_bom_ratio,work_order_progress_ratio,scrap_rate,process_parameter_deviation,equipment_maintenance_overdue_days,equipment_calibration_overdue_days,equipment_alarm_flag,quality_hold_flag,shipment_release_gap_flag,customer_complaint_count_30d,complaint_claim_amount
MFG-S01250,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.846385,0.872122,0.02198,0.678976,0.0,0.0,0.0,0.0,0.0,1.0,512.899536
MFG-S01251,WO0051,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.841874,0.893948,0.023088,0.120081,1.0,0.0,0.0,0.0,0.0,1.0,515.431519
MFG-S01252,WO0052,1,关键参数越限且质量冻结发运,0.0,172.0,0.03,0.0,0.0,0.861827,0.879457,0.020224,1.215455,0.0,0.0,0.0,1.0,1.0,1.0,249.77153
MFG-S01253,WO0053,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.976821,0.885029,0.019951,0.525645,0.0,0.0,0.0,0.0,0.0,1.0,1092.434082
MFG-S01254,WO0054,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.859662,0.954595,0.055434,0.694642,8.129085,8.690648,1.0,0.0,0.0,1.0,3.48139
MFG-S01255,WO0055,1,供应商资质过期与来料质量恶化,1.0,-55.131504,0.234557,0.0,1.0,0.845179,0.938793,0.002769,0.332924,0.0,0.0,0.0,0.0,0.0,1.0,317.080322
MFG-S01256,WO0056,1,多维叠加高风险,1.0,-48.816364,0.0,1.0,0.0,1.651786,0.850766,0.002499,1.11337,19.051016,1.0,1.0,0.0,1.0,2.0,35360.425781
MFG-S01257,WO0057,0,正常生产,0.0,322.0,0.03,0.0,1.0,0.849856,0.955632,0.01406,0.425223,0.0,1.0,0.0,0.0,0.0,0.0,199.725342
MFG-S01258,WO0058,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.835722,0.895744,0.017453,0.155828,0.0,0.0,0.0,0.0,0.0,0.0,622.192505
MFG-S01259,WO0059,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.770981,0.956373,0.012056,0.046559,0.0,0.0,0.0,0.0,0.0,0.0,766.022583
MFG-S01260,WO0060,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.852496,0.945187,0.046904,0.329515,9.877436,28.101065,1.0,0.0,0.0,1.0,1109.336304
MFG-S01261,WO0061,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.9719,0.978063,0.018747,0.51569,0.0,0.0,0.0,0.0,0.0,0.0,682.396729
MFG-S01262,WO0062,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.818846,1.017191,0.076541,0.60043,32.090572,32.415668,1.0,0.0,0.0,1.0,1458.393555
MFG-S01263,WO0063,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.823397,0.981604,0.007165,0.594506,1.0,0.0,0.0,0.0,0.0,1.0,944.896484
MFG-S01264,WO0064,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.757794,0.86774,0.003987,0.533719,0.0,0.0,0.0,0.0,0.0,1.0,326.958618
MFG-S01265,WO0065,1,重复高额客户投诉,0.0,322.0,0.043953,0.0,1.0,0.791152,0.878845,0.009057,0.217556,0.0,0.0,0.0,0.0,0.0,4.0,66969.414062
MFG-S01266,WO0066,1,供应商资质过期与来料质量恶化,1.0,-74.984741,0.287037,0.0,1.0,0.80656,0.930223,0.02169,0.128923,0.0,0.0,0.0,0.0,0.0,1.0,1130.85083
MFG-S01267,WO0067,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.902995,0.961939,0.009441,0.554051,0.0,0.0,0.0,0.0,0.0,0.0,349.59491
MFG-S01268,WO0068,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.854851,0.872785,0.002279,0.557569,0.0,1.0,0.0,0.0,0.0,0.0,273.123108
MFG-S01269,WO0069,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.751222,0.912418,0.01989,0.444775,0.0,1.0,0.0,0.0,0.0,0.0,1414.390259
MFG-S01270,WO0070,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.976081,0.956474,0.00238,0.526759,0.0,0.0,0.0,0.0,0.0,1.0,689.167419
MFG-S01271,WO0071,0,正常生产,0.5,200.0,0.02,0.0,1.0,1.04923,1.027403,0.02314,0.18995,0.0,0.0,0.0,0.0,0.0,1.0,167.902969
MFG-S01272,WO0072,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.76175,0.983997,0.006564,0.024746,0.0,0.0,0.0,0.0,0.0,1.0,136.881912
MFG-S01273,WO0073,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.546444,0.85331,0.067301,0.481862,0.0,0.0,0.0,0.0,0.0,1.0,1183.867676
MFG-S01274,WO0074,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.820165,0.998269,0.019427,0.297079,0.0,0.0,0.0,0.0,0.0,1.0,938.633362
MFG-S01275,WO0075,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.994608,1.007331,0.018007,0.528414,1.0,0.0,0.0,0.0,0.0,1.0,990.433777
MFG-S01276,WO0076,1,未检关键物料领料并超BOM,0.0,172.0,0.03,1.0,1.0,1.700588,0.909834,0.067608,0.612734,0.0,0.0,0.0,0.0,0.0,1.0,980.149292
MFG-S01277,WO0077,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.826222,0.875887,0.01117,1.213471,0.0,0.0,0.0,1.0,1.0,1.0,1463.071655
MFG-S01278,WO0078,1,关键设备维护校准逾期并报警,0.5,30.0,0.03,0.0,1.0,0.875969,0.87265,0.098436,0.270848,44.773441,20.529188,1.0,0.0,0.0,1.0,617.276672
MFG-S01279,WO0079,1,重复高额客户投诉,0.5,200.0,0.156944,0.0,1.0,1.000233,1.019431,0.002901,0.361208,0.0,0.0,0.0,0.0,0.0,6.0,15848.583008
MFG-S01280,WO0080,1,未检关键物料领料并超BOM,0.5,110.0,0.0,1.0,1.0,1.420263,0.89664,0.078967,0.519013,0.0,1.0,0.0,0.0,0.0,0.0,952.041992
MFG-S01281,WO0081,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.802374,0.863377,0.015589,0.063718,0.0,1.0,0.0,0.0,0.0,0.0,572.500061
MFG-S01282,WO0082,1,重复高额客户投诉,0.0,231.0,0.126404,0.0,1.0,0.978694,0.874735,0.017087,0.654812,0.0,0.0,0.0,0.0,0.0,3.0,50099.707031
MFG-S01283,WO0083,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.812699,0.867546,0.018445,0.283738,0.0,0.0,0.0,0.0,0.0,0.0,503.967926
MFG-S01284,WO0084,1,供应商资质过期与来料质量恶化,1.0,-4.139159,0.181986,0.0,0.0,0.960572,1.020758,0.002361,0.204046,0.0,0.0,0.0,0.0,0.0,0.0,253.797882
MFG-S01285,WO0085,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.933847,1.021057,0.001379,0.458396,0.0,0.0,0.0,0.0,0.0,1.0,737.599731
MFG-S01286,WO0086,1,多维叠加高风险,1.0,-8.630366,0.0,1.0,1.0,1.53716,0.962494,0.022398,1.188466,16.903629,0.0,1.0,0.0,1.0,4.0,37037.816406
MFG-S01287,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.916103,1.021033,0.011177,0.60129,1.0,0.0,0.0,0.0,0.0,1.0,1081.282104
MFG-S01288,WO0088,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.833373,1.001916,0.010355,0.10261,0.0,0.0,0.0,0.0,0.0,1.0,786.418091
MFG-S01289,WO0089,1,关键参数越限且质量冻结发运,0.0,322.0,0.02,0.0,1.0,0.940133,0.86933,0.016884,1.654389,0.0,0.0,0.0,1.0,1.0,1.0,1278.989014
MFG-S01290,WO0090,1,关键参数越限且质量冻结发运,0.0,231.0,0.0,0.0,1.0,0.822027,0.875373,0.01445,1.445599,0.0,0.0,0.0,1.0,1.0,0.0,1023.553467
MFG-S01291,WO0091,0,正常生产,0.5,141.0,0.03,0.0,1.0,1.007313,0.89064,0.003214,0.661957,0.0,0.0,0.0,0.0,0.0,0.0,542.671753
MFG-S01292,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.998054,0.996939,0.020077,0.061194,0.0,1.0,0.0,0.0,0.0,0.0,1403.103394
MFG-S01293,WO0093,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.97431,0.992263,0.014718,0.296557,0.0,1.0,0.0,0.0,0.0,1.0,1435.802124
MFG-S01294,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.774769,1.016889,0.001174,0.163509,0.0,0.0,0.0,0.0,0.0,0.0,882.05835
MFG-S01295,WO0095,0,正常生产,0.5,200.0,0.03,0.0,1.0,0.974375,0.920434,0.004404,0.29385,0.0,0.0,0.0,0.0,0.0,1.0,1381.177734
MFG-S01296,WO0096,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.826171,0.913396,0.024372,0.271083,0.0,0.0,0.0,0.0,0.0,1.0,887.862
MFG-S01297,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.927104,1.004688,0.009938,0.690978,0.0,0.0,0.0,0.0,0.0,0.0,181.513504
MFG-S01298,WO0098,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.777257,1.027951,0.010665,0.406837,0.0,0.0,0.0,0.0,0.0,1.0,668.135193
MFG-S01299,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.769486,0.945394,0.007622,0.706744,1.0,0.0,0.0,0.0,0.0,1.0,481.740601
MFG-S01300,WO0100,1,多维叠加高风险,1.0,-34.555782,0.0,1.0,0.0,1.497685,0.905468,0.004986,1.400015,10.963874,0.0,1.0,0.0,1.0,6.0,34646.257812
MFG-S01301,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.972942,0.857785,0.007948,0.462692,0.0,0.0,0.0,0.0,0.0,0.0,461.35965
MFG-S01302,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.904768,1.020246,0.009905,0.044569,0.0,0.0,0.0,0.0,0.0,0.0,353.378906
MFG-S01303,WO0103,1,供应商资质过期与来料质量恶化,1.0,-69.583282,0.11315,0.0,1.0,0.807345,1.020721,0.002244,0.289946,0.0,0.0,0.0,0.0,0.0,0.0,1307.942383
MFG-S01304,WO0104,0,正常生产,0.5,110.0,0.03,0.0,0.0,1.033943,0.988665,0.015749,0.260897,0.0,1.0,0.0,0.0,0.0,0.0,143.712555
MFG-S01305,WO0105,1,关键设备维护校准逾期并报警,0.0,322.0,0.02,0.0,1.0,0.826222,0.869056,0.089742,0.639982,42.221653,48.66851,1.0,0.0,0.0,1.0,65.655708
MFG-S01306,WO0106,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.986128,0.873627,0.001085,0.666332,0.0,0.0,0.0,0.0,0.0,0.0,543.219666
MFG-S01307,WO0107,1,供应商资质过期与来料质量恶化,1.0,-52.26717,0.20236,0.0,1.0,0.941699,0.892978,0.016354,0.644397,0.0,0.0,0.0,0.0,0.0,1.0,181.602249
MFG-S01308,WO0108,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.889009,1.029633,0.015106,0.506979,0.0,0.0,0.0,0.0,0.0,0.0,793.838379
MFG-S01309,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.012986,0.979194,0.013458,0.547824,0.0,0.0,0.0,0.0,0.0,0.0,290.927734
MFG-S01310,WO0110,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.92112,0.895067,0.007396,0.273828,0.0,0.0,0.0,0.0,0.0,1.0,961.94165
MFG-S01311,WO0111,1,供应商资质过期与来料质量恶化,1.0,-24.391653,0.273213,0.0,1.0,1.031235,0.858528,0.014058,0.470959,1.0,0.0,0.0,0.0,0.0,0.0,506.080505
MFG-S01312,WO0112,1,供应商资质过期与来料质量恶化,1.0,-58.587761,0.094693,0.0,0.0,0.771461,0.884697,0.002025,0.586251,0.0,0.0,0.0,0.0,0.0,1.0,39.023857
MFG-S01313,WO0113,1,重复高额客户投诉,0.0,322.0,0.093293,0.0,1.0,0.847739,0.893929,0.023104,0.216613,0.0,0.0,0.0,0.0,0.0,6.0,67021.78125
MFG-S01314,WO0114,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.961888,0.976789,0.006633,0.321395,0.0,0.0,0.0,0.0,0.0,0.0,753.711548
MFG-S01315,WO0115,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.04675,0.905024,0.010878,0.052491,0.0,0.0,0.0,0.0,0.0,0.0,830.677551
MFG-S01316,WO0116,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.917434,0.890356,0.001749,0.031417,0.0,1.0,0.0,0.0,0.0,0.0,710.320679
MFG-S01317,WO0117,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.98384,0.906496,0.010589,0.035226,0.0,1.0,0.0,0.0,0.0,0.0,743.70813
MFG-S01318,WO0118,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.816401,0.937265,0.000219,1.539633,0.0,0.0,0.0,1.0,1.0,0.0,1270.6521
MFG-S01319,WO0119,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.775346,0.942702,0.0126,0.639667,0.0,0.0,0.0,0.0,0.0,1.0,729.580139
MFG-S01320,WO0120,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.943937,0.919658,0.013422,0.143898,0.0,0.0,0.0,0.0,0.0,1.0,1150.38855
MFG-S01321,WO0001,1,关键参数越限且质量冻结发运,0.0,322.0,0.02,0.0,1.0,0.850018,0.891051,0.004647,1.283129,0.0,0.0,0.0,1.0,1.0,1.0,168.067657
MFG-S01322,WO0002,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.901619,1.029501,0.021296,0.451694,0.0,0.0,0.0,0.0,0.0,1.0,534.441162
MFG-S01323,WO0003,1,关键设备维护校准逾期并报警,0.5,141.0,0.02,0.0,1.0,0.821421,0.941719,0.110684,0.282151,7.079893,25.932079,1.0,0.0,0.0,0.0,344.791107
MFG-S01324,WO0004,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.828955,0.952585,0.003083,0.51236,0.0,0.0,0.0,0.0,0.0,0.0,952.776917
MFG-S01325,WO0005,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.769793,1.007404,0.024321,0.257497,0.0,0.0,0.0,0.0,0.0,0.0,1179.242188
MFG-S01326,WO0006,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.018495,0.958925,0.004152,0.154899,0.0,0.0,0.0,0.0,0.0,0.0,385.246979
MFG-S01327,WO0007,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.85964,0.998173,0.003969,0.06625,0.0,0.0,0.0,0.0,0.0,1.0,1438.726562
MFG-S01328,WO0008,1,未检关键物料领料并超BOM,0.5,110.0,0.0,1.0,1.0,1.41142,0.892451,0.116778,0.168781,0.0,1.0,0.0,0.0,0.0,1.0,571.112366
MFG-S01329,WO0009,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.818133,1.022387,0.012032,0.043048,0.0,1.0,0.0,0.0,0.0,1.0,269.1409
MFG-S01330,WO0010,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.039153,0.953388,0.017028,0.618142,0.0,0.0,0.0,0.0,0.0,1.0,131.032974
MFG-S01331,WO0011,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.985603,0.873649,0.005406,1.541531,0.0,0.0,0.0,1.0,1.0,0.0,1041.950195
MFG-S01332,WO0012,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.058555,0.901204,0.012174,0.369376,0.0,0.0,0.0,0.0,0.0,0.0,851.329285
MFG-S01333,WO0013,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.762297,1.00649,0.023902,0.062031,0.0,0.0,0.0,0.0,0.0,1.0,596.76001
MFG-S01334,WO0014,1,重复高额客户投诉,0.5,30.0,0.123149,0.0,1.0,0.936852,0.960011,0.005036,0.336795,0.0,0.0,0.0,0.0,0.0,8.0,49464.617188
MFG-S01335,WO0015,1,多维叠加高风险,1.0,-52.508656,0.02,1.0,1.0,1.307002,0.902343,0.01691,1.421355,18.880983,0.0,1.0,0.0,1.0,3.0,42510.246094
MFG-S01336,WO0016,1,供应商资质过期与来料质量恶化,1.0,-70.475456,0.185188,0.0,0.0,0.970286,0.931024,0.012574,0.610256,0.0,0.0,0.0,0.0,0.0,0.0,662.451416
MFG-S01337,WO0017,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.854854,0.89513,0.012426,0.259383,0.0,0.0,0.0,0.0,0.0,1.0,928.486816
MFG-S01338,WO0018,1,关键参数越限且质量冻结发运,0.0,231.0,0.0,0.0,1.0,0.881725,0.91407,0.020899,1.519665,0.0,0.0,0.0,1.0,1.0,1.0,890.761353
MFG-S01339,WO0019,0,正常生产,0.5,141.0,0.03,0.0,1.0,0.83112,0.966822,0.010658,0.272546,0.0,0.0,0.0,0.0,0.0,1.0,140.700027
MFG-S01340,WO0020,1,供应商资质过期与来料质量恶化,1.0,-10.135081,0.245061,0.0,0.0,0.872064,0.92541,0.001963,0.158938,0.0,1.0,0.0,0.0,0.0,1.0,1125.760742
MFG-S01341,WO0021,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.905763,1.02393,0.017906,0.315448,0.0,1.0,0.0,0.0,0.0,0.0,1294.411743
MFG-S01342,WO0022,1,供应商资质过期与来料质量恶化,1.0,-21.094275,0.1128,0.0,1.0,0.947395,0.926303,0.004158,0.439005,0.0,0.0,0.0,0.0,0.0,0.0,1252.023193
MFG-S01343,WO0023,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.758865,0.980116,0.019135,0.589839,0.0,0.0,0.0,0.0,0.0,0.0,1395.978394
MFG-S01344,WO0024,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.002727,0.992479,0.002985,0.076386,0.0,0.0,0.0,0.0,0.0,1.0,201.315384
MFG-S01345,WO0025,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.747869,0.996432,0.07951,0.143174,0.0,0.0,0.0,0.0,0.0,1.0,1349.201172
MFG-S01346,WO0026,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.957135,1.002267,0.019459,0.04691,0.0,0.0,0.0,0.0,0.0,1.0,348.59906
MFG-S01347,WO0027,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.790051,0.947235,0.019985,0.104794,1.0,0.0,0.0,0.0,0.0,0.0,928.96759
MFG-S01348,WO0028,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.914364,0.863799,0.022115,0.346112,0.0,0.0,0.0,0.0,0.0,0.0,758.879211
MFG-S01349,WO0029,1,未检关键物料领料并超BOM,0.5,30.0,0.02,1.0,1.0,1.568757,0.941857,0.17165,0.081099,0.0,0.0,0.0,0.0,0.0,0.0,1147.294067
MFG-S01350,WO0030,1,重复高额客户投诉,0.5,30.0,0.155809,0.0,1.0,0.873856,0.921468,0.019691,0.574987,0.0,0.0,0.0,0.0,0.0,3.0,38972.199219
MFG-S01351,WO0031,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.836005,0.897619,0.024661,0.379494,0.0,0.0,0.0,0.0,0.0,1.0,766.763
MFG-S01352,WO0032,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.054555,0.985623,0.021452,0.558171,0.0,1.0,0.0,0.0,0.0,0.0,477.65094
MFG-S01353,WO0033,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.861519,0.923079,0.016397,0.224069,0.0,1.0,0.0,0.0,0.0,0.0,745.784851
MFG-S01354,WO0034,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.988034,0.910055,0.023665,0.062916,0.0,0.0,0.0,0.0,0.0,1.0,853.384583
MFG-S01355,WO0035,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.824928,0.852253,0.007926,0.264981,0.0,0.0,0.0,0.0,0.0,0.0,183.738342
MFG-S01356,WO0036,1,重复高额客户投诉,0.0,172.0,0.098905,0.0,0.0,1.0309,0.873509,0.003726,0.699309,0.0,0.0,0.0,0.0,0.0,8.0,39357.539062
MFG-S01357,WO0037,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.931624,0.931367,0.006536,0.557128,0.0,0.0,0.0,0.0,0.0,0.0,1380.9729
MFG-S01358,WO0038,1,多维叠加高风险,1.0,-18.000856,0.03,1.0,1.0,1.648975,0.961471,0.021628,1.602024,3.622094,0.0,1.0,0.0,1.0,5.0,17057.056641
MFG-S01359,WO0039,0,正常生产,0.5,200.0,0.03,0.0,1.0,1.054048,0.999969,0.007535,0.277443,1.0,0.0,0.0,0.0,0.0,1.0,678.545288
MFG-S01360,WO0040,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.890798,0.947785,0.024271,0.131019,0.0,0.0,0.0,0.0,0.0,0.0,762.784485
MFG-S01361,WO0041,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.913537,0.910619,0.018927,0.411016,0.0,0.0,0.0,0.0,0.0,1.0,731.129822
MFG-S01362,WO0042,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.78898,0.942457,0.019809,0.128687,0.0,0.0,0.0,0.0,0.0,0.0,1010.09082
MFG-S01363,WO0043,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.873306,0.866984,0.017265,0.742878,0.0,0.0,0.0,0.0,0.0,0.0,370.388
MFG-S01364,WO0044,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.776497,0.850903,0.008218,0.128445,0.0,1.0,0.0,0.0,0.0,0.0,518.225647
MFG-S01365,WO0045,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.778936,0.978041,0.023314,1.219014,0.0,1.0,0.0,1.0,1.0,0.0,268.324585
MFG-S01366,WO0046,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.965534,0.937319,0.012215,0.10929,0.0,0.0,0.0,0.0,0.0,0.0,435.821808
MFG-S01367,WO0047,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.984196,0.884808,0.006322,0.045469,0.0,0.0,0.0,0.0,0.0,1.0,1182.478027
MFG-S01368,WO0048,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.035035,0.969119,0.002763,0.228042,0.0,0.0,0.0,0.0,0.0,1.0,255.444855
MFG-S01369,WO0049,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.047091,1.018105,0.018424,0.457645,0.0,0.0,0.0,0.0,0.0,0.0,1405.699219
MFG-S01370,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.047767,0.912469,0.008055,0.377031,0.0,0.0,0.0,0.0,0.0,1.0,398.362976
MFG-S01371,WO0051,1,关键设备维护校准逾期并报警,0.5,141.0,0.02,0.0,1.0,1.054167,0.92511,0.085715,0.130805,12.882864,41.601231,1.0,0.0,0.0,0.0,94.185425
MFG-S01372,WO0052,1,关键设备维护校准逾期并报警,0.0,172.0,0.03,0.0,0.0,1.035694,1.013842,0.111,0.098761,10.021959,48.642845,1.0,0.0,0.0,0.0,681.76062
MFG-S01373,WO0053,1,供应商资质过期与来料质量恶化,1.0,-3.138331,0.285981,0.0,1.0,0.800216,0.872255,0.001293,0.31941,0.0,0.0,0.0,0.0,0.0,1.0,1267.438232
MFG-S01374,WO0054,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.924379,0.995959,0.011987,1.625423,0.0,0.0,0.0,1.0,1.0,1.0,1268.169922
MFG-S01375,WO0055,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.790803,0.988299,0.007731,0.134134,0.0,0.0,0.0,0.0,0.0,0.0,877.172729
MFG-S01376,WO0056,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,0.902088,0.944215,0.009111,1.187278,0.0,1.0,0.0,1.0,1.0,1.0,1273.396484
MFG-S01377,WO0057,0,正常生产,0.0,322.0,0.03,0.0,1.0,0.960212,1.016565,0.002207,0.598007,0.0,1.0,0.0,0.0,0.0,0.0,458.850159
MFG-S01378,WO0058,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.889434,0.939931,0.010962,0.720807,0.0,0.0,0.0,0.0,0.0,0.0,410.233246
MFG-S01379,WO0059,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.874912,0.873476,0.012971,0.189677,0.0,0.0,0.0,0.0,0.0,1.0,237.669067
MFG-S01380,WO0060,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.888468,0.973556,0.005491,0.347579,0.0,0.0,0.0,0.0,0.0,1.0,1295.812378
MFG-S01381,WO0061,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.991727,0.879198,0.010018,1.160697,0.0,0.0,0.0,1.0,1.0,1.0,278.873993
MFG-S01382,WO0062,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.763126,0.983257,0.041462,0.724847,6.588655,44.272884,1.0,0.0,0.0,0.0,446.098633
MFG-S01383,WO0063,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.904927,1.003,0.010964,0.069615,1.0,0.0,0.0,0.0,0.0,1.0,1214.802246
MFG-S01384,WO0064,1,重复高额客户投诉,0.5,110.0,0.134911,0.0,0.0,0.861118,1.003478,0.020678,0.141583,0.0,0.0,0.0,0.0,0.0,4.0,13285.326172
MFG-S01385,WO0065,1,多维叠加高风险,1.0,-27.248535,0.03,1.0,1.0,1.655453,0.95065,0.015115,1.071664,22.596434,0.0,1.0,0.0,1.0,4.0,39227.355469
MFG-S01386,WO0066,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.903728,0.933643,0.006169,0.361053,0.0,0.0,0.0,0.0,0.0,1.0,23.650423
MFG-S01387,WO0067,1,供应商资质过期与来料质量恶化,1.0,-80.252121,0.297351,0.0,1.0,0.883006,0.951725,0.011548,0.258593,0.0,0.0,0.0,0.0,0.0,1.0,188.926041
MFG-S01388,WO0068,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.903971,0.946893,0.056374,0.596797,42.615837,21.222076,1.0,0.0,0.0,1.0,586.341553
MFG-S01389,WO0069,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.011442,0.853775,0.009907,0.418435,0.0,1.0,0.0,0.0,0.0,1.0,219.039078
MFG-S01390,WO0070,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.824378,0.924664,0.003195,1.595802,0.0,0.0,0.0,1.0,1.0,0.0,191.28009
MFG-S01391,WO0071,1,重复高额客户投诉,0.5,200.0,0.119626,0.0,1.0,0.775111,1.007474,0.007325,0.6508,0.0,0.0,0.0,0.0,0.0,5.0,29390.423828
MFG-S01392,WO0072,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.791063,0.980431,0.006378,0.469914,0.0,0.0,0.0,0.0,0.0,1.0,971.154236
MFG-S01393,WO0073,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.522367,0.881017,0.168769,0.162034,0.0,0.0,0.0,0.0,0.0,0.0,1127.766846
MFG-S01394,WO0074,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.96644,0.983696,0.020651,0.389326,0.0,0.0,0.0,0.0,0.0,1.0,1368.660767
MFG-S01395,WO0075,1,供应商资质过期与来料质量恶化,1.0,-86.568245,0.197516,0.0,1.0,0.997307,0.956124,0.015467,0.699139,1.0,0.0,0.0,0.0,0.0,0.0,469.281006
MFG-S01396,WO0076,0,正常生产,0.0,172.0,0.03,0.0,0.0,0.845399,0.923228,0.015361,0.313052,0.0,0.0,0.0,0.0,0.0,0.0,693.432739
MFG-S01397,WO0077,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.869905,0.883927,0.007857,0.541548,0.0,0.0,0.0,0.0,0.0,1.0,647.3125
