user_total_orders,user_orders_30d,user_orders_7d,user_total_amount,user_avg_order_amount,user_max_order_amount,user_refund_count,user_postsale_count,user_refund_rate,user_postsale_rate,user_refund_amount,user_cancel_count,user_complaint_count,user_address_count,order_total_amount,order_item_count,order_sku_count,order_discount_amount,order_discount_rate,order_pay_interval_sec,order_is_night,order_category_count,addr_total_count,addr_province_count,addr_is_new,label,scenario
8.0000,5.0000,0.0000,23068.4902,2883.5601,5272.4199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,985.6000,1.0000,1.0000,149.7700,0.1520,303.4200,0.0000,1.0000,2.0000,1.0000,1.0000,0,正常报名
4.0000,3.0000,1.0000,7988.7500,1997.1899,54501.3477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,54501.3477,1.0000,1.0000,3.8100,0.0109,295.4000,0.0000,4.0000,3.0000,1.0000,0.0000,1,超高金额报名
10.0000,1.0000,1.0000,11086.5703,1108.6600,3196.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3196.7400,1.0000,1.0000,539.4300,0.1687,1635.9000,0.0000,1.0000,1.0000,2.0000,0.0000,1,正常报名
6.0000,4.0000,1.0000,10137.6104,1689.6000,2579.8101,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,7537.3276,1.0000,1.0000,89.7800,0.0348,1565.2800,1.0000,5.0000,1.0000,1.0000,0.0000,0,凌晨大额标记
9.0000,3.0000,1.0000,27039.8809,3004.4299,4547.0601,0.0000,1.0000,0.0000,0.1111,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常学历认证
4.0000,4.0000,1.0000,13199.5400,3299.8799,4511.7798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0,正常学历认证
12.0000,2.0000,2.0000,37831.6719,3152.6399,4986.0498,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1531.6267,1.0000,1.0000,33.4600,0.0926,208.2107,0.0000,5.0000,3.0000,1.0000,0.0000,0,正常退费
5.0000,1.0000,0.0000,3913.3701,782.6700,1668.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,854.2900,1.0000,1.0000,105.8600,0.1239,362.9800,0.0000,5.0000,2.0000,1.0000,0.0000,0,正常报名
2.0000,0.0000,0.0000,6593.9702,3296.9800,5754.2402,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2573.9050,1.0000,1.0000,388.8700,0.1599,1483.6377,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常退费
7.0000,4.0000,0.0000,22464.3105,3209.1899,4063.7500,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6755.4121,1.0000,1.0000,214.7300,0.0528,4.2014,0.0000,2.0000,1.0000,2.0000,0.0000,1,零学时大额退费
10.0000,5.0000,1.0000,26684.7500,2668.4700,3985.3601,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,6456.6919,1.0000,1.0000,204.9800,0.1428,2.8167,0.0000,5.0000,3.0000,2.0000,0.0000,1,零学时大额退费
5.0000,3.0000,0.0000,8409.7900,1681.9600,2527.1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,0.0000,0,正常学历认证
10.0000,1.0000,1.0000,15410.7900,1541.0800,2846.5500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2846.5500,1.0000,1.0000,372.8700,0.1310,223.8200,0.0000,4.0000,1.0000,1.0000,1.0000,0,正常报名
8.0000,0.0000,0.0000,11942.4004,1492.8000,2660.1299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,664.1000,1.0000,1.0000,69.8700,0.1052,379.1100,0.0000,5.0000,1.0000,1.0000,0.0000,0,正常报名
3.0000,1.0000,1.0000,3148.5901,3148.5901,4728.6001,3.0000,3.0000,1.0000,1.0000,9942.5869,0.0000,0.0000,2.0000,2803.9700,1.0000,1.0000,94.9400,0.0339,522.1900,0.0000,1.0000,2.0000,2.0000,0.0000,1,极高退费率
4.0000,3.0000,2.0000,17031.4297,1548.3101,3223.0400,3.0000,3.0000,0.7500,0.7500,30871.9609,0.0000,0.0000,1.0000,3223.0400,1.0000,1.0000,401.0200,0.1244,1736.7900,0.0000,3.0000,1.0000,1.0000,0.0000,1,连环退费
5.0000,4.0000,0.0000,12584.9102,2516.9800,3060.2100,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1185.3472,1.0000,1.0000,32.9700,0.0157,1.3954,0.0000,1.0000,2.0000,1.0000,0.0000,1,零学时大额退费
3.0000,3.0000,0.0000,5252.2402,1750.7500,3101.0601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3101.0601,1.0000,1.0000,368.6000,0.1189,623.2200,0.0000,1.0000,3.0000,2.0000,0.0000,0,正常报名
2.0000,2.0000,1.0000,1141.9000,570.9500,4191.6099,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,10218.0215,1.0000,1.0000,424.4200,0.1013,3.4787,0.0000,1.0000,3.0000,1.0000,0.0000,1,零学时大额退费
11.0000,4.0000,0.0000,34941.8008,3176.5300,6124.3599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2062.2500,1.0000,1.0000,235.2000,0.1141,1644.1400,0.0000,3.0000,2.0000,2.0000,0.0000,0,正常报名
8.0000,1.0000,0.0000,2743.9399,342.9900,1205.2000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3004.0125,1.0000,1.0000,146.4000,0.1215,1666.1158,0.0000,5.0000,2.0000,2.0000,0.0000,0,正常退费
8.0000,0.0000,0.0000,2812.3799,351.5500,3670.6201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3670.6201,1.0000,1.0000,545.8200,0.1487,840.8800,0.0000,3.0000,2.0000,2.0000,0.0000,0,正常报名
4.0000,1.0000,0.0000,12677.8799,3169.4700,3897.3999,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,1746.7996,1.0000,1.0000,276.8200,0.1468,1199.3385,0.0000,1.0000,3.0000,1.0000,0.0000,1,正常退费
5.0000,0.0000,0.0000,3759.3401,751.8700,4281.1099,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,6227.3662,1.0000,1.0000,613.9000,0.1434,2.8999,0.0000,2.0000,2.0000,2.0000,0.0000,1,零学时大额退费
9.0000,1.0000,0.0000,5134.3599,2567.1799,4559.2100,8.0000,8.0000,0.8889,0.8889,20708.9258,0.0000,0.0000,2.0000,3063.9800,1.0000,1.0000,288.4700,0.0941,2372.4399,0.0000,1.0000,2.0000,1.0000,0.0000,1,极高退费率
10.0000,0.0000,0.0000,33534.1797,3353.4199,3621.0901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1460.3800,1.0000,1.0000,97.9900,0.0671,1452.3000,0.0000,1.0000,2.0000,1.0000,1.0000,0,正常报名
12.0000,5.0000,1.0000,5347.3398,445.6100,1112.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,2.0000,0.0000,0,正常学历认证
8.0000,3.0000,0.0000,2582.8999,322.8600,48976.6172,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,48976.6172,1.0000,1.0000,85.6200,0.0676,411.3300,0.0000,3.0000,1.0000,2.0000,0.0000,1,超高金额报名
3.0000,1.0000,1.0000,3344.7000,1114.9000,1873.8199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,938.4400,1.0000,1.0000,124.0900,0.1322,247.7800,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
2.0000,0.0000,0.0000,5487.6699,2743.8301,3817.1599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,567.8400,1.0000,1.0000,1.9600,0.0034,287.5800,0.0000,2.0000,2.0000,9.0000,1.0000,1,同设备多账号
6.0000,0.0000,0.0000,7966.5498,1327.7600,4306.7002,0.0000,1.0000,0.0000,0.1667,0.0000,0.0000,0.0000,2.0000,4306.7002,1.0000,1.0000,754.2100,0.1751,1061.1300,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
7.0000,1.0000,0.0000,16911.9707,2416.0000,3330.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3330.8000,1.0000,1.0000,168.0900,0.0505,103.5500,0.0000,2.0000,2.0000,2.0000,1.0000,0,正常报名
4.0000,3.0000,1.0000,11647.2598,2911.8101,3385.5801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1249.9399,1.0000,1.0000,182.9000,0.1463,699.7800,0.0000,2.0000,1.0000,2.0000,0.0000,0,正常报名
11.0000,5.0000,2.0000,22291.7402,2026.5200,3895.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常学历认证
3.0000,3.0000,2.0000,6077.8999,2025.9700,3021.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1155.2100,1.0000,1.0000,171.7600,0.1487,2033.7500,0.0000,3.0000,1.0000,2.0000,0.0000,1,正常报名
12.0000,3.0000,1.0000,39779.8906,3314.9900,6925.5000,0.0000,1.0000,0.0000,0.0833,0.0000,0.0000,0.0000,2.0000,19784.2305,1.0000,1.0000,218.8200,0.0795,1253.1200,0.0000,5.0000,2.0000,3.0000,1.0000,1,新设备大额报名
5.0000,4.0000,2.0000,16607.6895,3321.5400,6778.8701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2593.1001,1.0000,1.0000,96.7300,0.0373,1450.8600,0.0000,2.0000,2.0000,14.0000,1.0000,1,同设备多账号
4.0000,0.0000,0.0000,8122.1699,2030.5400,3923.1399,4.0000,3.0000,1.0000,0.7500,13590.7910,0.0000,0.0000,2.0000,3832.3401,1.0000,1.0000,129.7800,0.0339,755.0700,0.0000,2.0000,2.0000,1.0000,0.0000,1,连环退费
11.0000,2.0000,1.0000,4343.5898,394.8700,3673.4299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,2.0000,0.0000,1,身份连续认证失败
8.0000,5.0000,0.0000,25523.6191,3190.4500,3551.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2844.1201,1.0000,1.0000,403.1200,0.1417,602.5400,0.0000,2.0000,1.0000,2.0000,0.0000,0,正常报名
3.0000,3.0000,1.0000,5263.3901,1754.4600,3485.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2938.2800,1.0000,1.0000,424.8900,0.1446,187.1000,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
11.0000,3.0000,2.0000,36508.8789,3318.9900,4478.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1,身份连续认证失败
3.0000,2.0000,1.0000,3880.2100,1293.4000,3901.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3901.7100,1.0000,1.0000,289.2700,0.0741,1715.1801,0.0000,3.0000,2.0000,2.0000,0.0000,0,正常报名
3.0000,1.0000,0.0000,2859.2500,953.0800,1540.6700,2.0000,2.0000,0.6667,0.6667,15612.3750,0.0000,0.0000,1.0000,1229.5800,1.0000,1.0000,191.4100,0.1557,2183.4900,0.0000,1.0000,1.0000,2.0000,0.0000,1,极高退费率
10.0000,3.0000,1.0000,11256.1104,1125.6100,2449.8799,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,1434.6842,1.0000,1.0000,423.1400,0.1727,469.8687,0.0000,2.0000,3.0000,2.0000,0.0000,0,正常退费
11.0000,0.0000,0.0000,28788.1191,2617.1001,5649.7798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3389.8501,1.0000,1.0000,272.4400,0.0804,405.1700,0.0000,5.0000,2.0000,2.0000,0.0000,0,正常报名
7.0000,3.0000,0.0000,8686.7598,1240.9700,1715.0200,1.0000,1.0000,0.1429,0.1429,2871.0801,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,1.0000,0,正常学历认证
7.0000,0.0000,0.0000,21854.7402,3122.1101,3318.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2683.7600,1.0000,1.0000,312.4200,0.1164,1619.3000,0.0000,3.0000,3.0000,2.0000,0.0000,0,正常报名
8.0000,5.0000,0.0000,13934.6504,1741.8300,3078.8799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,11072.4229,1.0000,1.0000,51.7800,0.0830,949.6300,0.0000,5.0000,1.0000,2.0000,1.0000,1,新设备大额报名
2.0000,2.0000,2.0000,1037.9800,518.9900,3063.0200,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2244.7571,1.0000,1.0000,423.4400,0.1382,482.3637,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常退费
2.0000,0.0000,0.0000,5283.0298,2641.5200,4344.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4344.7300,1.0000,1.0000,610.1100,0.1404,1845.5601,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常报名
3.0000,3.0000,1.0000,4320.7402,1440.2500,1555.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,761.9900,1.0000,1.0000,86.8300,0.1140,684.6100,0.0000,3.0000,1.0000,2.0000,0.0000,0,正常报名
8.0000,1.0000,1.0000,24679.5391,3084.9399,5985.4199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4350.7900,1.0000,1.0000,267.4300,0.0615,1759.5900,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常报名
8.0000,2.0000,0.0000,8059.5498,1007.4400,1050.1200,0.0000,1.0000,0.0000,0.1250,0.0000,0.0000,0.0000,2.0000,570.9000,1.0000,1.0000,46.7000,0.0818,2266.1299,0.0000,4.0000,2.0000,2.0000,0.0000,0,正常报名
5.0000,5.0000,2.0000,13778.8896,2755.7800,3591.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3591.9600,1.0000,1.0000,48.5700,0.0135,2288.3701,0.0000,3.0000,1.0000,1.0000,0.0000,0,正常报名
11.0000,0.0000,0.0000,31066.4102,2824.2200,4299.1802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2699.2800,1.0000,1.0000,342.5900,0.1269,256.2600,0.0000,1.0000,2.0000,15.0000,1.0000,1,同设备多账号
8.0000,4.0000,1.0000,8354.0703,1044.2600,2244.1499,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6015.7842,1.0000,1.0000,59.5600,0.1601,1.3781,0.0000,5.0000,1.0000,2.0000,0.0000,1,零学时大额退费
4.0000,0.0000,0.0000,10953.5195,2738.3799,3148.1799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,907.8000,1.0000,1.0000,30.6600,0.0338,245.7900,0.0000,1.0000,3.0000,1.0000,0.0000,0,正常报名
10.0000,3.0000,1.0000,31585.3809,2871.3999,4703.2100,7.0000,7.0000,0.7000,0.7000,9257.4824,0.0000,0.0000,2.0000,3216.2700,1.0000,1.0000,460.8500,0.1433,1217.8600,0.0000,5.0000,2.0000,2.0000,1.0000,1,极高退费率
8.0000,1.0000,1.0000,11314.4102,1414.3000,2647.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2647.5500,1.0000,1.0000,395.3200,0.1493,1543.7300,0.0000,4.0000,2.0000,1.0000,0.0000,0,正常报名
11.0000,0.0000,0.0000,22806.5605,2073.3201,4011.3799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2911.6201,1.0000,1.0000,178.6700,0.0614,950.9700,0.0000,2.0000,1.0000,2.0000,0.0000,0,正常报名
7.0000,3.0000,0.0000,4928.3398,1642.7800,3478.7400,4.0000,5.0000,0.5714,0.7143,30083.4863,0.0000,0.0000,1.0000,3478.7400,1.0000,1.0000,314.6500,0.0904,1937.5300,0.0000,2.0000,1.0000,2.0000,0.0000,1,连环退费
2.0000,0.0000,0.0000,4393.3999,2196.7000,4427.7202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2516.5000,1.0000,1.0000,440.2700,0.1750,2031.9900,0.0000,2.0000,1.0000,1.0000,0.0000,0,正常报名
7.0000,4.0000,2.0000,21168.0098,3024.0000,4936.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2313.4700,1.0000,1.0000,335.6900,0.1451,1215.7800,0.0000,1.0000,1.0000,1.0000,0.0000,0,正常报名
1.0000,1.0000,0.0000,1788.8199,1788.8199,3637.8899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,9435.3398,1.0000,1.0000,64.2900,0.0177,1274.0300,1.0000,1.0000,2.0000,2.0000,0.0000,0,凌晨大额标记
1.0000,0.0000,0.0000,2498.5601,2498.5601,3881.9800,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,1.0000,0.0000,0,正常学历认证
8.0000,3.0000,1.0000,25250.8398,3156.3501,3890.3401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,27777.9941,1.0000,1.0000,265.5800,0.0683,1836.4500,0.0000,1.0000,1.0000,1.0000,1.0000,1,新设备大额报名
12.0000,4.0000,0.0000,10436.4600,869.7000,2011.8300,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,0.0000,0,正常学历认证
7.0000,3.0000,0.0000,15705.2402,2243.6101,3042.6799,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3661.4768,1.0000,1.0000,461.6900,0.1517,1.4770,0.0000,5.0000,3.0000,2.0000,0.0000,1,零学时大额退费
12.0000,2.0000,1.0000,10254.9404,854.5800,2158.1799,1.0000,1.0000,0.0833,0.0833,1243.9700,0.0000,0.0000,2.0000,2158.1799,1.0000,1.0000,219.6500,0.1018,1366.6899,0.0000,4.0000,2.0000,2.0000,0.0000,0,正常报名
4.0000,2.0000,1.0000,3365.3101,1121.7700,1590.6700,4.0000,4.0000,1.0000,1.0000,8334.9238,0.0000,0.0000,3.0000,1375.2800,1.0000,1.0000,19.7500,0.0144,2022.7100,0.0000,3.0000,3.0000,2.0000,0.0000,1,极高退费率
6.0000,3.0000,0.0000,1370.2800,456.7600,3891.2000,4.0000,4.0000,0.6667,0.6667,11545.1533,0.0000,0.0000,3.0000,3891.2000,1.0000,1.0000,214.1800,0.0550,1042.1801,0.0000,1.0000,3.0000,2.0000,0.0000,1,极高退费率
4.0000,4.0000,1.0000,1910.5100,477.6300,2583.6599,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.0000,20978.7715,1.0000,1.0000,445.7300,0.1725,1972.0500,0.0000,2.0000,3.0000,2.0000,1.0000,1,新设备大额报名
9.0000,3.0000,0.0000,29184.0391,3242.6699,6501.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8700.6084,1.0000,1.0000,60.7700,0.0231,918.9600,1.0000,1.0000,1.0000,2.0000,0.0000,0,凌晨大额标记
4.0000,2.0000,1.0000,12234.5195,3058.6299,6055.2402,0.0000,1.0000,0.0000,0.2500,0.0000,1.0000,0.0000,1.0000,3894.9399,1.0000,1.0000,78.5800,0.0202,1138.4800,0.0000,1.0000,1.0000,14.0000,1.0000,1,同设备多账号
11.0000,3.0000,0.0000,13404.2900,1218.5699,3961.8301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.0000,2.0000,1.0000,0,正常学历认证
8.0000,3.0000,2.0000,25244.0801,3155.5100,5355.4702,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2682.1885,1.0000,1.0000,44.2100,0.0531,1276.6274,0.0000,2.0000,2.0000,1.0000,0.0000,0,正常退费
10.0000,0.0000,0.0000,9463.8701,946.3900,2005.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2005.6100,1.0000,1.0000,109.7800,0.0547,236.1600,0.0000,2.0000,3.0000,2.0000,0.0000,0,正常报名
7.0000,2.0000,1.0000,10614.6699,1516.3800,4231.5601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,4231.5601,1.0000,1.0000,43.9600,0.0104,1387.1500,0.0000,4.0000,3.0000,2.0000,0.0000,0,正常报名
5.0000,0.0000,0.0000,9214.3496,1842.8700,2834.8799,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,10566.0195,1.0000,1.0000,33.9100,0.0306,973.6000,0.0000,5.0000,1.0000,1.0000,1.0000,1,新设备大额报名
8.0000,2.0000,0.0000,2971.3799,371.4200,1776.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,3.0000,2.0000,1.0000,0,正常学历认证
3.0000,1.0000,1.0000,7360.3999,2453.4700,3829.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,26252.1348,1.0000,1.0000,8.8700,0.0063,2253.6101,0.0000,2.0000,2.0000,3.0000,1.0000,1,新设备大额报名
2.0000,1.0000,1.0000,1497.6899,748.8400,3289.0500,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2517.8293,1.0000,1.0000,474.2800,0.1442,1179.0864,0.0000,2.0000,3.0000,2.0000,0.0000,0,正常退费
9.0000,0.0000,0.0000,4322.2798,480.2500,2969.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,3.0000,1.0000,1.0000,1,身份连续认证失败
12.0000,1.0000,0.0000,5280.3799,440.0300,2512.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,1.0000,0.0000,0,正常学历认证
11.0000,2.0000,1.0000,5128.7100,466.2500,1604.4301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1604.4301,1.0000,1.0000,272.0400,0.1696,2321.2900,0.0000,1.0000,1.0000,2.0000,0.0000,0,正常报名
2.0000,0.0000,0.0000,6345.4102,3172.7100,3319.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,414.6500,1.0000,1.0000,31.3100,0.0755,1518.6000,0.0000,1.0000,2.0000,1.0000,0.0000,0,正常报名
3.0000,3.0000,2.0000,6238.0498,2079.3501,4057.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,879.7600,1.0000,1.0000,94.3000,0.1072,1814.2600,0.0000,1.0000,2.0000,1.0000,1.0000,0,正常报名
9.0000,0.0000,0.0000,8969.8301,996.6500,1772.1100,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1772.1100,1.0000,1.0000,300.1900,0.1694,494.3900,0.0000,5.0000,1.0000,2.0000,0.0000,0,正常报名
9.0000,4.0000,2.0000,9464.7197,1051.6400,1689.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,1.0000,1.0000,0,正常学历认证
3.0000,3.0000,1.0000,6592.1201,2197.3701,2260.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,957.5600,1.0000,1.0000,125.3800,0.1309,2087.1499,0.0000,1.0000,2.0000,2.0000,0.0000,0,正常报名
10.0000,2.0000,0.0000,31840.2305,3184.0200,5102.6899,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1166.5367,1.0000,1.0000,5.0000,0.0073,1160.4496,0.0000,5.0000,3.0000,2.0000,0.0000,0,正常退费
4.0000,2.0000,2.0000,6389.8901,1597.4700,3483.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1205.4900,1.0000,1.0000,162.5600,0.1349,2184.9299,0.0000,3.0000,3.0000,11.0000,1.0000,1,同设备多账号
10.0000,0.0000,0.0000,22932.4609,2293.2500,3908.8999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1160.5300,1.0000,1.0000,102.9200,0.0887,273.7900,0.0000,4.0000,2.0000,1.0000,0.0000,0,正常报名
4.0000,1.0000,0.0000,13402.0801,3350.5200,5228.8901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6812.5142,1.0000,1.0000,213.9300,0.1378,174.0800,1.0000,2.0000,1.0000,1.0000,0.0000,0,凌晨大额标记
2.0000,0.0000,0.0000,1951.2300,975.6200,1911.7900,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,5222.5933,1.0000,1.0000,159.8800,0.0836,3.5306,0.0000,2.0000,1.0000,1.0000,0.0000,1,零学时大额退费
3.0000,1.0000,1.0000,4458.4102,1486.1400,2455.7200,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,9272.0830,1.0000,1.0000,185.7700,0.0965,2.2698,0.0000,2.0000,2.0000,1.0000,1.0000,1,零学时大额退费
6.0000,5.0000,1.0000,8851.4004,1475.2300,3321.3501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,8484.8389,1.0000,1.0000,453.7200,0.1366,1279.0300,1.0000,5.0000,2.0000,2.0000,0.0000,0,凌晨大额标记
4.0000,2.0000,0.0000,6227.9399,1556.9800,2999.9299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1091.3400,1.0000,1.0000,127.6100,0.1169,1823.6200,0.0000,4.0000,1.0000,1.0000,0.0000,0,正常报名
5.0000,1.0000,0.0000,16362.1201,3272.4199,6915.2598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2207.7300,1.0000,1.0000,12.1300,0.0055,1165.0699,0.0000,3.0000,1.0000,11.0000,0.0000,1,同设备多账号
